|ID|translation
5795|ID_17872441369224|"{'dyu': ""Pp d'en kèmè il a ni bi sa ba"", 'fr': 'et deux cent soixante-trois pp.'}"
5796|ID_19024361369772|{'dyu': 'Allemand do kili la la lo', 'fr': 'Il est un musicien et acteur allemand.'}
5797|ID_18058577137031|{'dyu': 'Sira wou ika pa kolon', 'fr': 'Les voici, tes faux cols !'}
5798|ID_19256984370845|{'dyu': 'A koumba yèrè kèra mogo youma yé', 'fr': 'Gbôklé est actuellement divisée en deux départements: Fresco et Sassandra.'}
5799|ID_17410465371384|{'dyu': 'Mɔgɔ mugan ɲɔgɔn tulonkɛla.', 'fr': 'Une vingtaine de joueurs.'}
5800|ID_18095842372013|{'dyu': 'Menuye ka sira mugan ni duuru kɛmɛsaba ni mugan Semodɛn .', 'fr': 'Chemin du Menuey, vingt-cinq, trois cent vingt Chemaudin'}
5801|ID_18499827372566|{'dyu': 'Fɛrnande ani Zozefine ka jukɔrɔla.', 'fr': 'Bas à Fernande et à Joséphine.'}
5802|ID_17761097373115|{'dyu': 'Kun Sɛk ka sira Angulɛm la.', 'fr': 'Rue du Pont Sec à Angoulême'}
5803|ID_18056589373658|{'dyu': 'Segi a kan kou dayi', 'fr': 'Répétez-le lui sans trêve.'}
5804|ID_17915117374197|{'dyu': 'Faubourg saba de crux', 'fr': 'trois faubourg de Crux'}
5805|ID_20022431374807|"{'dyu': 'Kouma ko gèlé tara', 'fr': ""Mais il n'y a pas de règle.""}"
5806|ID_18486416375356|"{'dyu': ""Wou'ou mousso den nabi"", 'fr': 'Quatre chiennes.'}"
5807|ID_17986990.13759|{'dyu': 'Emile Kɔm Somɔ.', 'fr': 'Émile Combes, Chaumont'}
5808|ID_17755699376443|{'dyu': 'Sirawili Niseya.', 'fr': 'Rue Poussière à Nicey'}
5809|ID_17886525376975|{'dyu': 'Klo Mari Arle ka sira.', 'fr': 'Rue du Clos Marie, Arles'}
5810|ID_18594143377578|{'dyu': 'O bi yala la ni jagwɛlɛya ye.', 'fr': 'Ils se promirent intrépides.'}
5811|ID_18083254137812|{'dyu': 'Polidɔr Barbeyi ka sira ka bɔ Mazamɛt.', 'fr': 'Rue Polydore Barbey à Mazamet'}
5812|ID_18901493137866|{'dyu': 'A ye Brivɛn denmisɛnw ka sira minɛ.', 'fr': 'seize allée des Petits Brivins'}
5813|ID_18328124379323|{'dyu': 'Teodɔr Botrɛl Plerɛn ka sira.', 'fr': 'Rue Théodore Botrel, Plérin'}
5814|ID_18915469137987|{'dyu': 'Kɛrsugɛt Ludeyak ka sira.', 'fr': 'Rue de Kersuguet, Loudéac'}
5815|ID_18288327380398|"{'dyu': 'Lɔsi ka sira min be yi Sɛr.', 'fr': ""Rue de L'Auche à Serres""}"
5816|ID_17358995138093|{'dyu': 'Gran Bretaŋ lo.', 'fr': 'Le Grande-Bretagne.'}
5817|ID_18006250381462|{'dyu': 'Gistave Dicɛne ka sira min be Dred.', 'fr': 'Rue Gustave Duchesne à Dreux'}
5818|ID_18087073381998|{'dyu': 'Brokar ka firiya muso.', 'fr': 'MADAME veuve DU BROCARD.'}
5819|ID_19812874138253|{'dyu': 'A ka tagamasɛn tun ye lolo ye', 'fr': 'Son emblème était une étoile.'}
5820|ID_17915107138315|{'dyu': 'Damiɛn tun ya yɛrɛ majigi', 'fr': 'Damiens se calma, ajourna.'}
5821|ID_17675931383688|{'dyu': 'Kasi tu ba yɛrɛyɛrɛla', 'fr': 'Les sanglots la secouaient.'}
5822|ID_17911519384218|{'dyu': 'Birɛnsilal ka sira', 'fr': 'Rue de la Bretenière à Authume'}
5823|ID_17813350384816|"{'dyu': 'N te I kɛ cogo fosi fɛ', 'fr': ""Je ne veux point d'art.""}"
5824|ID_17656980138535|{'dyu': 'Sirɔn for ka sira', 'fr': 'Route du Chiron, Fors'}
5825|ID_18085496385877|{'dyu': 'Kan wililen majigini', 'fr': 'Haut, d’un ton soumis.'}
5826|ID_18858857138641|{'dyu': 'A fara', 'fr': 'Cour des Automates à Nantes'}
5827|ID_18548652138695|{'dyu': 'A yɛrɛman bɛ kununa', 'fr': 'Tout son être ressuscita.'}
5828|ID_18048085387484|"{'dyu': ""Bisou jɛgɛra a s'en filanan la"", 'fr': ""Melchior s'inclina derechef.""}"
5829|ID_18086453388023|{'dyu': 'Ibi bamuso dama.', 'fr': 'Mère Ubu , à part.'}
5830|ID_18853766388648|{'dyu': 'N bina dumuni kɛ', 'fr': 'Je vais m’embourguignonner.'}
5831|ID_17997916389322|{'dyu': 'Mahɛde sɛkɔla ka la..', 'fr': 'Et la Maheude se rendormit.'}
5832|ID_18052013389875|{'dyu': 'Wagati tan ni wolofila tuma', 'fr': 'Le dix-septième siècle.'}
5833|ID_19401214390414|"{'dyu': 'Kelen tubabu jamana na.', 'fr': ""Commun dans toute l'Europe.""}"
5834|ID_18010051390953|{'dyu': 'Blasie ka sira tan ni fila.', 'fr': 'douze rue des Blassiers'}
5835|ID_18798065391487|"{'dyu': ""A le y'a lamaloya."", 'fr': ""Et ce l'humilia.""}"
5836|ID_17426176392016|"{'dyu': 'A sera ka a yɛrɛ gosi', 'fr': ""il s'en est tiré.""}"
5837|ID_18054368392558|{'dyu': 'Juruɲɛfɛ ban bé yi', 'fr': 'Devant le filet, un banc.'}
5838|ID_18189178393094|{'dyu': 'Si râ bâ wolo fila', 'fr': 'six rue Moulin Neuf'}
5839|ID_17408789393626|"{'dyu': 'Bɛgɛw dɔ', 'fr': ""D'autres animaux jaunes.""}"
5840|ID_19797652394255|{'dyu': 'Espagnol ma nâ', 'fr': 'L’espagnol n’a pas bu.'}
5841|ID_17429343394892|{'dyu': 'Alu alu lite.', 'fr': 'vous, vous lûtes.'}
5842|ID_18018233395452|{'dyu': 'Kelen Pasimɛr , tan ni fila, kɔnɔntɔn.', 'fr': 'un ; Pachymère, douze, neuf.'}
5843|ID_19202527396003|{'dyu': 'Jean ka sira lo', 'fr': 'Ptolémée la place en Galatie.'}
5844|ID_17666783396549|{'dyu': 'janvie amir ka sira', 'fr': 'Rue Janvier, Amiens'}
5845|ID_18157080139708|{'dyu': 'danpon kɔlmɛn ka sira', 'fr': 'Rue de Dampont, Colmen'}
5846|ID_17912967139762|{'dyu': 'raflɛt ka sira naani tɛmɛ Bali', 'fr': 'quatre impasse de Raffet'}
5847|ID_19063141139816|{'dyu': 'a bɔni lo dɔktora ma', 'fr': 'Il obitent un Ph.D.'}
5848|ID_17873970398685|{'dyu': 'lɛs oz ka sira tɛmbali', 'fr': 'Impasse Léche, Eauze'}
5849|ID_17767904399329|{'dyu': 'n la ni bɛra o ba fɛ', 'fr': 'Je suis sûr qu’elles aiment.'}
5850|ID_18423154139995|{'dyu': 'Aw kana faratilendo foyi ta', 'fr': 'Ne prenez aucun risque.'}
5851|ID_18559397400495|{'dyu': 'Gugɔl bi tiɲɛn na ka taga.', 'fr': 'Google moisit en plein air.'}
5852|ID_17674253401033|{'dyu': 'Gut Mɔrt ka sira wɔrɔ.', 'fr': 'six rue de la Goutte Morte'}
5853|ID_18065003401567|"{'dyu': ""O y'a kan tigɛ."", 'fr': 'Il fut guillotiné.'}"
5854|ID_18077505402104|"{'dyu': ""Piblisite b'o gwɛrɛ la."", 'fr': 'La publicité les rapproche.'}"
5855|ID_17347794402645|"{'dyu': 'Kerawotrɛd lo.', 'fr': ""C'est Keraotred.""}"
5856|ID_19601477403184|{'dyu': 'Aka dougou bâ kèra Pologne', 'fr': 'Son chef-lieu est Cologne.'}
5857|ID_19243112403728|{'dyu': 'A bi na gnè', 'fr': 'Floraison de juillet à aout.'}
5858|ID_18736294404274|{'dyu': 'Lucie ka sira mougan ni wolonfila', 'fr': 'vingt-sept rue Lucie-Aubrac'}
5859|ID_18486854404867|{'dyu': 'Salmon', 'fr': 'vingt-six rue Albert Salmon'}
5860|ID_17332582405475|{'dyu': 'Elé bi toulo kèra ni Sanou yé', 'fr': 'La coquille Saint-Jacques.'}
5861|ID_18253004406076|{'dyu': 'Marque bissa bâ', 'fr': 'trente marque Debat'}
5862|ID_18692776406615|{'dyu': 'Diusdou koun bi sôgô sôgô', 'fr': 'Le moteur tousse en crachant.'}
5863|ID_19114159407142|{'dyu': 'A lelé toulbé kélè ni sanfè', 'fr': 'Dominant le combat au début, Bryan sera finalement éliminé par Jin.'}
5864|ID_17333641140768|{'dyu': 'Aba bolo wili', 'fr': 'Levez le doigt !'}
5865|ID_18070789140821|{'dyu': 'Grenelle ka sira bâ,Paris', 'fr': 'Boulevard de Grenelle à Paris'}
5866|ID_18072621408877|{'dyu': 'Sira tèmè ni teyi gazon', 'fr': 'deux impasse du Gazon'}
5867|ID_18381038409457|{'dyu': 'Babiz ka sira', 'fr': 'Rue de la Bise, La Bâtie-Neuve'}
5868|ID_18548226141001|{'dyu': 'Ibi ni le kèra wa?', 'fr': 'Tu fais du snowboard?'}
5869|ID_18220057410549|"{'dyu': 'Rue mort ka sira', 'fr': ""Rue d'Ervillers, Mory""}"
5870|ID_17437705141117|"{'dyu': 'Bi yi hati lo le yé', 'fr': ""aujourd'hui c'est dimanche.""}"
5871|ID_18329979141172|{'dyu': 'Ah ni tama', 'fr': 'Merci de vous être déplacée.'}
5872|ID_18923474412249|{'dyu': 'Ne kissè kouma lo fora a yé', 'fr': 'Je vous parle des cartouches.'}
5873|ID_17903125412783|{'dyu': 'Yo bila ka ta kana', 'fr': 'Je les fais venir d’Alsace.'}
5874|ID_17849903141332|{'dyu': 'Talence ka sira', 'fr': 'Rue Bahus à Talence'}
5875|ID_18749239413858|{'dyu': 'I lali mo a râ wa', 'fr': 'Et je vous crois!'}
5876|ID_19799089414447|{'dyu': 'An toumbi sera plato Yoro la', 'fr': 'On approchait du plateau'}
5877|ID_18182929141498|{'dyu': 'Fle mousso margas', 'fr': 'Oh ! la veuve Marcasse !…'}
5878|ID_18324159415517|{'dyu': 'Alençon sira', 'fr': 'Rue Demées à Alençon'}
5879|ID_17366619416054|{'dyu': 'Bi wagati kalan na', 'fr': 'Je lis le Times.'}
5880|ID_18502582141667|{'dyu': 'A ye a kasamɛ yɔrɔ jan', 'fr': 'Il le renifle de loin.'}
5881|ID_18046383417215|{'dyu': 'An ka kɛwale ɲumanw kɛra yee feen ye', 'fr': 'Nos atouts sont bien réels.'}
5882|ID_17838736417768|{'dyu': 'A ou i doumouni kè wa', 'fr': 'Vous avez mangé ensemble ?'}
5883|ID_19161586418307|"{'dyu': 'Gig ko kôrô lo', 'fr': ""C'est un concept légal ancien.""}"
5884|ID_20020632418946|"{'dyu': 'A tɔgɔ bɔɔnibɛ sarl lemɔn ma tugabu kelen min tun lɔnbɛ mɔntreal', 'fr': ""Son nom fait référence à Charles Le Moyne, l'un des colons marquants de Montréal.""}"
5885|ID_19767188419504|{'dyu': 'sɛtrɔlɛr wolola kalama kɔnɔ misigan kɔnɔ', 'fr': 'Seth Troxler est né à Kalamazoo dans le Michigan.'}
5886|ID_19491286420045|"{'dyu': 'dini natal ka sɛnɛ minisiri Ani defans', 'fr': ""Deane, ministre de l'agriculture et de la défense de la colonie du Natal.""}"
5887|ID_18009249420586|{'dyu': 'Ɔnɔn a fara.', 'fr': 'Non ! tu es capitonné !'}
5888|ID_18490996142112|"{'dyu': ""o k'a ka kɔni ka nana ye"", 'fr': 'D’abord on dit apporter…'}"
5889|ID_18659851421669|"{'dyu': 'Cɛjan banabagatɔ jɔra kelen kan', 'fr': ""Conclut l'escogriffe blême.""}"
5890|ID_19227219422312|"{'dyu': 'A bi nɛnɛkiri yan le', 'fr': ""C'est là qu'il repose.""}"
5891|ID_17511117142288|{'dyu': 'O bɛ bi fɛn kelen le yala la', 'fr': 'Il vise le même objectif.'}
5892|ID_18329200423426|{'dyu': 'N bi fɛ o ka taga', 'fr': 'J’en demande donc le retrait.'}
5893|ID_18050506423976|{'dyu': 'Cɛncɛn Leɔn Bɛrnar .', 'fr': 'Sand, par Léon Bernard.'}
5894|ID_18241904424587|{'dyu': 'O bi bɔ Ardɛn le.', 'fr': 'Il vient des Ardennes.'}
5895|ID_18258799425128|{'dyu': 'Kravate gwiliman den fila san.', 'fr': 'Acheter deux cravates solides.'}
5896|ID_17427744142566|"{'dyu': 'N tun ti sonɛr mankan mɛn na.', 'fr': ""je n'entendais pas la cloche.""}"
5897|ID_17683654426194|{'dyu': 'Bɛtranz ka sira Ravo .', 'fr': 'Route des Bertranges, Raveau'}
5898|ID_17366335426728|"{'dyu': 'Nin ti Livru ye.', 'fr': ""Ceci n'est pas un livre.""}"
5899|ID_17805734427267|{'dyu': 'Bovil ka siraba Amiyɛn .', 'fr': 'Boulevard de Beauvillé, Amiens'}
5900|ID_18921147427886|"{'dyu': ""n tlo bi tama kan n'a sanfɛ"", 'fr': 'J’entends marcher là-haut…'}"
5901|ID_18182554428435|{'dyu': 'Saman finman den mugan ni fla', 'fr': 'Vingt-deux éléphants noirs.'}
5902|ID_18220636142908|{'dyu': 'León Bernard ka bissé', 'fr': 'Sand, par Léon Bernard.'}
5903|ID_17355701429627|{'dyu': 'An yi fanou dja', 'fr': 'On met le linge à sécher.'}
5904|ID_19872765430173|{'dyu': 'Sôssô li ka mis a jour', 'fr': 'Mise à jour critique.'}
5905|ID_18478487430724|"{'dyu': 'Kassa ti a ra', 'fr': ""Point d'odeur de graillon.""}"
5906|ID_18150300431262|{'dyu': 'Bwadɛl ka sira ka bɔ Kwisia.', 'fr': 'Rue des Boisdels à Cuisia'}
5907|ID_18817542431813|{'dyu': 'Dɔrɔminbon wa?', 'fr': 'Où ? Dans le caveau.'}
5908|ID_18486866432347|{'dyu': 'Tilancɛ iris tilancɛ viɔlɛt.', 'fr': 'Moitié iris, moitié violette !'}
5909|ID_17792848432886|{'dyu': 'Abe fleuri ka sira', 'fr': 'Rue Abbé Fleury à Quintin'}
5910|ID_18290515433501|{'dyu': 'Fichon cognac ka sira', 'fr': 'Rue Henri Fichon, Cognac'}
5911|ID_18446167434033|{'dyu': 'Ne kadi môgô yé', 'fr': 'Moi, je suis aimé.'}
5912|ID_17735086434631|{'dyu': 'n ni min ye ɲɔvɔn sɔsɔ ban kan le yi n kamana gan', 'fr': 'Je suis assez éberluée par ce que j’entends sur les bancs de l’opposition.'}
5913|ID_19276269435184|{'dyu': 'A sɛkɔra Sarɛnt Maritim kɔrɔyan fanfɛ kibariyaw kan.', 'fr': 'Il reprend les informations locales des cantons du nord de la Charente-Maritime.'}
5914|ID_19176235435719|{'dyu': 'a bi bibliotɛki barakɛra a ka kalan wagatiw ra', 'fr': 'Il travaille pendant ses études comme bibliothécaire et dans un entrepôt.'}
5915|ID_19065448436262|{'dyu': 'Adama denn bè ni ka kèwali', 'fr': 'En outre, son train atterrissage a été repensé et sa structure renforcée.'}
5916|ID_19237776436806|{'dyu': 'Mansar sira mugan ni fila Sɛn Brik fu fu fu.', 'fr': 'Il existe aussi une méthode correspondante pour retrouver la clé secrète.'}
5917|ID_18146689143735|{'dyu': 'Limaŋ Pɔntmɔr sira biduuru ni wolonfila Selule biwɔrɔ ni saba kɛmɛ naani.', 'fr': 'cinquante-sept rue de la Limagne Pontmort, soixante-trois, deux cents, Cellule'}
5918|ID_19728178437895|"{'dyu': ""Waldɛk Primɔn ka Gɔrze Viktɔr y'a dilan furu nɔn fɛ."", 'fr': 'Le prince Georges-Victor de Waldeck-Pyrmont la crée à la suite du mariage.'}"
5919|ID_17301862438432|{'dyu': 'A manakɛ cogo cogo Nin ye sarl mɔgɔtɔrɔlaye', 'fr': 'Quoi qu’il en soit, c’est là la preuve d’une improvisation assez perturbante et troublante.'}
5920|ID_17727133439164|"{'dyu': 'Antrefa kɛmɛsaba ni binani ni seegi', 'fr': ""Chemin d'Entraigues au numéro trois cent quarante-huit""}"
5921|ID_18268044439724|{'dyu': 'Ni bèyé tèmè sira lo yé', 'fr': 'soixante-deux rue Hubert Delisle, quatre-vingt-dix-sept, quatre cent dix-huit, Le Tampon'}
5922|ID_19550636440253|{'dyu': 'Sodassou bi gêrê la', 'fr': 'Les matelots s’avancent.'}
5923|ID_19445193440785|{'dyu': 'Kalé bina kè mèri yé yani san dama bi', 'fr': 'La plupart des compositions sont anonymes.'}
5924|ID_17881352441317|"{'dyu': ""n y'a ka jɛkulu ni tɔnɔ fɔ ka gɛlɛya"", 'fr': 'J’insiste sur l’importance de ces amendements identiques de coordination.'}"
5925|ID_19376719441848|{'dyu': 'A be gugɛn sira biduru ni saaba ra.', 'fr': 'Raul Hilberg, tout comme Léon Poliakov, fut un pionnier de l’histoire de la Shoah.'}
5926|ID_18268418144238|{'dyu': 'n ka fɔli kɔrɔsi I bi se ka toka anbrase dɔɔni', 'fr': 'Prends donc garde à mon col… tu peux bien embrasser sans te suspendre…'}
5927|ID_18218407442919|{'dyu': 'balkrez bi Toulon kɛra', 'fr': 'Valcreuse, tout en jouant aux cartes.'}
5928|ID_17946544144345|"{'dyu': ""petini a y'a ɲan sigi kɔnɔna pɔrti nin na ka lɔ"", 'fr': 'Pétunia , se dirige vers la porte du fond et s’arrête.'}"
5929|ID_18053121443987|{'dyu': 'o ra a bi na paranuyak kɛwalen dɔ sugandi', 'fr': 'Vous inventez pour cela un mécanisme paranoïaque.'}
5930|ID_18637449444662|{'dyu': 'Nin ye anzelin min tun bi lɔgɔ ni tɔmɔna ka kalifa muni ma', 'fr': 'Il confiait Angeline à Noémie qui maniait un énorme bâton ramassé là.'}
5931|ID_17306322445227|"{'dyu': ""Aw y'a janto a bi fɛ ka marali min kɛ sisan yi la"", 'fr': 'Vous vous gargarisez des économies que vous vous décidez enfin à faire.'}"
5932|ID_18077106445773|"{'dyu': ""n ti n'a nin wariko ni kalifa sariya ma"", 'fr': 'Nous proposons de garantir ce financement par la loi.'}"
5933|ID_18589103446304|{'dyu': 'flibustiers bɛ tagara an yɛn.', 'fr': 'Des flibustiers avancent.'}
5934|ID_17326117144684|{'dyu': 'Impôt bi môgô bougô', 'fr': 'Quand on parle de matraquage fiscal, c’est la réalité.'}
5935|ID_19650973144738|{'dyu': 'A fana yi strimèr yé télé kan', 'fr': 'Il est aussi streamer sur la chaîne Twitch LeStream.'}
5936|ID_19094207144792|{'dyu': 'Na ya kôrô yala a bi sôrô', 'fr': 'Le pathologique peut précisément se définir par la rigidité des défenses.'}
5937|ID_19294320448464|{'dyu': 'O ka sèbè bi sôrô yanfè', 'fr': 'La liste des distinctions littéraires est disponible sur le site des éditions.'}
5938|ID_18879339144911|{'dyu': 'Wa kèmè ni mougan', 'fr': 'trois cent soixante-deux route de Belfond, quatre-vingt-dix-sept mille cent vingt Saint-Claude'}
5939|ID_19593079449654|"{'dyu': 'Nla bila i ka mè wa', 'fr': ""Quelques interprétations ont été effectuées et enregistrées, donnant ainsi une idée globale de l'œuvre.""}"
5940|ID_18323973450293|{'dyu': 'Aba gongai lon kodjougou', 'fr': 'Rue des Abbés Gaugain, cinquante-trois, cent soixante Hambers'}
5941|ID_19150637450841|"{'dyu': 'Nafa bara kodjougou', 'fr': ""L'album est un succès, tant auprès du public que des critiques.""}"
5942|ID_18798097451392|{'dyu': 'Tèmè sira wèrè beyi', 'fr': 'cinq cent trente-deux avenue du Brassenx, quarante, cent dix à Ygos-Saint-Saturnin'}
5943|ID_18965431451938|"{'dyu': 'A bi semblant kèra', 'fr': ""Ceux-ci sont remarquablement semblables à l'arbalète médiévale postérieure.""}"
5944|ID_18250915452475|{'dyu': 'A bi na yè', 'fr': 'Si ça y était, ce serait entre zébré et zébrure.'}
5945|ID_18863455453018|"{'dyu': 'Obi fèka yèlèma yan', 'fr': ""Ils replacèrent la perruque dessus, la retirèrent de nouveau, l'ajustant de toutes sortes de façons.""}"
5946|ID_19000359453555|"{'dyu': 'A toumbi belle ville la le', 'fr': ""Elle appartient à l'unité urbaine de Belleville, au nord de l'aire urbaine de Lyon.""}"
5947|ID_19785087454122|{'dyu': 'Wagati dama ni lo', 'fr': 'Le temps était maniable.'}
5948|ID_18899949454763|{'dyu': 'A kun ka di n ye ka yelen sɔrɔ nunu barakɛlaw ka misiyɔn ra.', 'fr': 'Je souhaite être précis s’agissant des missions et des profils de ces salariés.'}
5949|ID_19846726455321|{'dyu': 'Wotoro kelen walima sarɛti kelen hɛr tilancɛ bɛ.', 'fr': 'À peine une charrette ou un roulier tous les quarts d’heure.'}
5950|ID_19274794455946|"{'dyu': ""Ni Sine b'a fɛ a bi se ka filmu nunu la degi kɛ."", 'fr': ""La copie pirate des films pouvant même s'effectuer, si besoin, en Chine.""}"
5951|ID_17913094.14565|{'dyu': 'Mɔndrɛl sira mugan ni wɔrɔ Turuvre wabiwɔrɔ ni kelen ni kɛmɛ ani bikɔnɔntɔn.', 'fr': 'vingt-six rue Mondrel, soixante et un mille cent quatre-vingt-dix Tourouvre'}
5952|ID_19721798145705|"{'dyu': ""Cɔnfɛransi kelen min n y'a kɛ Sine n ye o le kɛ Sili."", 'fr': ""J'ai donné exactement les mêmes conférence en Chine qu'au Chili.""}"
5953|ID_19955286457632|"{'dyu': ""Lɔnni b'a fɛ crɔss triatlɔl ni Ɛkstera la."", 'fr': 'Il est spécialisé dans le cross triathlon et la série Xterra.'}"
5954|ID_20022484458192|"{'dyu': ""kongerans kelen mi ye I y'a di sin I y'o le di sili"", 'fr': ""La piste aujourd'hui est réfrigérée artificiellement.""}"
5955|ID_19944453458828|"{'dyu': 'Ni koni kôrô toun be washint dougou ra', 'fr': ""Une part significative se trouve dans le Nevada et dans l'État de Washington.""}"
5956|ID_19119049145939|{'dyu': 'O bi bena yiri kan', 'fr': 'Les aiguilles se décolorent également et tombent de l’arbre infecté.'}
5957|ID_17666872459932|"{'dyu': 'Arbepɛn ka sira tan ni fila', 'fr': ""douze rue de l'Arbepin""}"
5958|ID_19003565460462|"{'dyu': 'Dɔnkili dɔw togo ye anrezistreman kɔrɔmanw le ye.', 'fr': ""Certains titres sont de nouveaux enregistrements d'anciennes chansons.""}"
5959|ID_189317167.1461|"{'dyu': 'Nin kɛra koba ye makɔrɔbaw ka singiman la jɛkulula', 'fr': ""Il s'agit de la plus grosse production épique de l'histoire du cinéma pour adulte.""}"
5960|ID_18966412461644|"{'dyu': 'Sanou, cɔcɔkalo gɛrɛfɛ', 'fr': ""À cet effet arrive mi-août l'.""}"
5961|ID_19645794462197|"{'dyu': 'Nin koni bi fara faragwɛla ka komediɛn dɔ ye a tɔgɔ ko Izabɛl Hipɛr.', 'fr': ""La maîtresse de cérémonie est l'actrice française Isabelle Huppert.""}"
5962|ID_18216338462743|"{'dyu': ""Sa min nuw bi tasuma bɔ dala u y'o ɲoti ka tɛmɛ"", 'fr': 'Elles écartaient les bottes des dragons.'}"
5963|ID_17357023463277|{'dyu': 'Faragwɛla ka livru ka parti denin dɔ kɛra Faragwɛlɛla kama.', 'fr': 'Ouvrage en français avec une partie en breton non traduite en français.'}
5964|ID_19251051463816|"{'dyu': 'A tun ye balontanla ye', 'fr': ""Il évolue au poste d'ailier à Platinum Stars.""}"
5965|ID_18328431.14644|{'dyu': 'Joanɛr ka sira biwɔrɔ Ani kelen', 'fr': 'Rue de la Jéhannière, soixante et un, cent Flers'}
5966|ID_18078032146496|{'dyu': 'Cogodira o ye mɔgɔ wɛrɛ ye', 'fr': 'Comment ! un autre prétendu ?…'}
5967|ID_17913480465504|{'dyu': 'Nin miriya nin bi ne fɛ ka filɛ kɔfɛ.', 'fr': 'Cette idée me paraît néanmoins devoir être explorée par la suite.'}
5968|ID_19586072146605|{'dyu': 'Viabon ye dugusen kura ye', 'fr': 'Le chef-lieu de la commune nouvelle est Viabon.'}
5969|ID_19377663466575|{'dyu': 'Ora a yɛrɛkɛni be yi o ɲa gɛrɛfɛla la', 'fr': 'Plutôt plat, il a une épaisseur de environ.'}
5970|ID_18954308467195|"{'dyu': ""Julus Pagozus y'a k ka plasi ta dugu ɲanaman sen na."", 'fr': 'Il est remplacé le par le social-démocrate Julius Pagojus.'}"
5971|ID_19954920467743|"{'dyu': 'O bi tama tama na caama na sans gwɛrɛfɛyɔrɔ la.', 'fr': ""Ils effectueront davantage d'explorations dans un avenir proche.""}"
5972|ID_18031843468282|"{'dyu': ""masacɛ tunyi kɔnɔni kɛ ka sinɔgɔ dugu senw n'a miniw b'a gɛrɛfɛ"", 'fr': 'Le roi, au contraire, avait attendu, dormi, soupé dans les villages voisins.'}"
5973|ID_18625298468983|{'dyu': 'A yi bɔnbuw tiɲɛ a makoya ma se kogo ma.', 'fr': 'Il détruit tes ogives nucléaires sans se servir du mur.'}
5974|ID_19185954469543|"{'dyu': 'Gwɛlɛya sera wɛrɛwɛrɛkow ma Pɛtra dugu ra ani Zɔrdani dugu ra.', 'fr': ""Le drame se produit lors d'une excursion à Pétra, en Jordanie.""}"
5975|ID_19729003470087|{'dyu': 'An ka dougou papier bi kè yan le', 'fr': 'Son siège administratif est situé à Gianyar.'}
5976|ID_18461533470628|{'dyu': 'Segé segé tara,a ka foro bi na tchien', 'fr': 'Oui, sans faute sa vigne mourra.» Tel est le mot du paysan.'}
5977|ID_19051352147117|{'dyu': 'Nunu mɔgɔsɔsɔla nunu bi kumacaaman kɛ.', 'fr': 'Ces courtisans font l’objet de railleries.'}
5978|ID_18569912471713|{'dyu': 'Ka na den wolon Lorelayi ka gwɛlɛya sababu la.', 'fr': 'Tu ponds un cornet cohérent par la faute de la Lorelei.'}
5979|ID_18975533147226|"{'dyu': 'Politikikɛla cɛ Nin tun bi koloni jamana na', 'fr': ""L'homme politique a résidé dans la colonie.""}"
5980|ID_17511022472888|{'dyu': 'N yi fɛ a tɔgɔ ka sɛbɛ sariya kɔnɔ.', 'fr': 'Je ne veux pas qu’il soit inscrit dans la loi.'}
5981|ID_17679635473446|{'dyu': 'Judas ka sira', 'fr': 'un chemin du Poirier Judas'}
5982|ID_19771292473982|{'dyu': 'Chichi doni bôra ka yorô bè ta', 'fr': 'De chaudes buées filtrent en maint endroit.'}
5983|ID_17995006474578|{'dyu': 'Sira lo bi yan fè', 'fr': 'Rue du Clos des Alouettes à Boynes'}
5984|ID_17334186475124|{'dyu': 'a bi pili fere a', 'fr': 'Vous vendez des piles ?'}
5985|ID_19797521475651|"{'dyu': ""Fɔyɔnba nin tun b'ale le kan."", 'fr': 'Les ouragans étaient sur lui.'}"
5986|ID_17788327476183|{'dyu': 'Nin le ra ne niminsa ra n ka diɲɛlatigɛ ra.', 'fr': 'C’est le regret de ma vie…'}
5987|ID_17911555476715|{'dyu': 'a yi kravati ɲanaman fla san', 'fr': 'Acheter deux cravates solides.'}
5988|ID_19159896147725|"{'dyu': 'koni bi kɛra pɔri la', 'fr': ""L'action se déroule au port.""}"
5989|ID_18052063477792|{'dyu': 'Tile tan ni kɔnɔtɔn nan de ye tan ni kelen ye', 'fr': 'Bataille de Tann, le dix-neuf.'}
5990|ID_17333181147841|"{'dyu': ""Nne bi n'a munumunu."", 'fr': ""moi, j'entourerai.""}"
5991|ID_18724395479316|"{'dyu': 'N ye n ga deenmusu pyni', 'fr': ""J'ai puni ma fille.""}"
5992|ID_18068895480057|{'dyu': 'A tiɲɛni san mugan le yi', 'fr': 'Brouillés depuis vingt ans.'}
5993|ID_17767955480632|{'dyu': 'Pybilisite boon magwɛrɛ yɔngɔn na', 'fr': 'La publicité les rapproche.'}
5994|ID_19549740481185|{'dyu': 'A tun be wari bisaba le sɔrɔ', 'fr': 'Elle gagnait trente sous.'}
5995|ID_18486146148173|{'dyu': 'A ye yɛrɛsigɛn dabila.', 'fr': 'Cessez de ramer.'}
5996|ID_18029609148228|{'dyu': 'N bi sira dari.', 'fr': 'Je demande le retrait.'}
5997|ID_17683983148281|{'dyu': 'Walasa nin kana di.', 'fr': 'Pour ne pas servir ceux-ci.'}
